,FC5,C3,TP9,O1,FT10,Fp2,AF7,AF8
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.6121112929623568,0.0,0.1718494271685761,0.0,0.0,0.2160392798690671
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.07306273062730627,0.0,0.629520295202952,0.0,0.005904059040590406,0.2915129151291513
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.9649122807017544,0.0
AF8,0.0,0.0,0.1031426269137792,0.0,0.32151490733279614,0.0,0.0,0.5753424657534246
