,FC5,C3,TP9,O1,FT10,Fp2,AF7,AF8
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.5246636771300448,0.0,0.47533632286995514,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.2465753424657534,0.0,0.7534246575342466,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.5732394366197183,0.4267605633802817,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.45933734939759036,0.5406626506024096,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
