,FC5,C3,TP9,O1,FT10,Fp2,AF7,AF8
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.6266318537859008,0.3733681462140992,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.5017543859649123,0.4982456140350877,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
