,C3,TP9,TP10,FT10,Fp2,AF7,F6,AF8
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.6335403726708074,0.18322981366459629,0.0,0.0,0.0,0.0,0.18322981366459629
TP10,0.0,0.05555555555555555,0.768361581920904,0.0,0.0,0.0,0.0,0.1760828625235405
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.07622739018087855,0.2467700258397933,0.0,0.0,0.0,0.0,0.6770025839793282
