,bankssts-lh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-rh,temporalpole-rh
bankssts-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.0,0.5604395604395604,0.26373626373626374,0.0,0.0,0.0,0.17582417582417584,0.0
caudalanteriorcingulate-rh,0.0,0.26666666666666666,0.6333333333333333,0.0,0.0,0.0,0.1,0.0
frontalpole-rh,0.0,0.0,0.0,0.23809523809523808,0.2619047619047619,0.2619047619047619,0.23809523809523808,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.12650602409638553,0.3192771084337349,0.3072289156626506,0.2469879518072289,0.0
parahippocampal-rh,0.0,0.0,0.0,0.13291139240506328,0.3037974683544304,0.33544303797468356,0.22784810126582278,0.0
pericalcarine-rh,0.0,0.08695652173913043,0.05314009661835749,0.0966183574879227,0.20772946859903382,0.18357487922705315,0.3719806763285024,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
