,Fp1,TP9,Fp2,AF7,AFz,F6,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.6133333333333333,0.0,0.0,0.0,0.0,0.38666666666666666,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.0,0.16939890710382513,0.0,0.0,0.0,0.0,0.8306010928961749,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
