,Fp1,TP9,Fp2,AF7,AFz,F6,AF8,AF4
Fp1,0.4185714285714286,0.0,0.22857142857142856,0.0,0.35285714285714287,0.0,0.0,0.0
TP9,0.0,0.5136612021857924,0.0,0.0,0.0,0.48633879781420764,0.0,0.0
Fp2,0.33542976939203356,0.0,0.3333333333333333,0.0,0.3312368972746331,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.3029925187032419,0.0,0.19451371571072318,0.0,0.5024937655860349,0.0,0.0,0.0
F6,0.0,0.3905579399141631,0.0,0.0,0.0,0.6094420600858369,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
