,Fp1,TP9,Fp2,AF7,AFz,F6,AF8,AF4
Fp1,0.3710538355955467,0.0,0.32789385389659903,0.044532560622235776,0.25651974988561843,0.0,0.0,0.0
TP9,0.0,0.5185917721518988,0.0,0.0,0.0,0.12401107594936708,0.32832278481012656,0.029074367088607594
Fp2,0.32639632746748276,0.0,0.37245600612088753,0.048508033664881406,0.2526396327467483,0.0,0.0,0.0
AF7,0.06467439785905442,0.0,0.0704727921498662,0.7022747546833185,0.060437109723461196,0.07894736842105263,0.0,0.0231935771632471
AFz,0.2749423773460652,0.0,0.2704972011853803,0.04395785314455054,0.41060256832400394,0.0,0.0,0.0
F6,0.0,0.13238720610040244,0.0,0.07604321118407117,0.0,0.6951916966744334,0.0,0.09637788604109299
AF8,0.0,0.33400564743848327,0.0,0.0002016942315449778,0.0,0.0002016942315449778,0.6655909640984268,0.0
AF4,0.0,0.045300462249614794,0.0,0.03143297380585516,0.0,0.13959938366718028,0.0,0.7836671802773497
