,Fp1,TP9,Fp2,AF7,AFz,F6,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.6335877862595419,0.0,0.0,0.0,0.0,0.366412213740458,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.0,0.1619718309859155,0.0,0.0,0.0,0.0,0.8380281690140845,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
