,Fp1,FT9,F8,Fp2,AF7,AF3,AF8,F2
Fp1,0.5605536332179931,0.0,0.0,0.43944636678200694,0.0,0.0,0.0,0.0
FT9,0.0,0.7719869706840391,0.0,0.0,0.2280130293159609,0.0,0.0,0.0
F8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
Fp2,0.5019762845849802,0.0,0.0,0.4980237154150198,0.0,0.0,0.0,0.0
AF7,0.0,0.5035971223021583,0.0,0.0,0.49640287769784175,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
F2,0.0,0.0,0.4535211267605634,0.0,0.0,0.0,0.0,0.5464788732394367
