,Fp1,FT9,P3,TP10,Fp2,AF7,F6,AF8
Fp1,0.4988558352402746,0.0,0.0,0.0,0.5011441647597255,0.0,0.0,0.0
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.9466666666666667,0.0,0.0,0.0,0.0,0.05333333333333334
TP10,0.0,0.0,0.0,0.48214285714285715,0.0,0.03571428571428571,0.48214285714285715,0.0
Fp2,0.4676724137931034,0.0,0.0,0.0,0.5323275862068966,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.009950248756218905,0.0,0.9900497512437811,0.0,0.0
F6,0.0,0.0,0.0,0.32051282051282054,0.0,0.0,0.6794871794871795,0.0
AF8,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.8888888888888888
