,Fp1,FT9,P3,TP10,Fp2,AF7,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.8843283582089553,0.0,0.0,0.0,0.0,0.11567164179104478,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.2807017543859649,0.0,0.0,0.0,0.0,0.7192982456140351,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
