,Fp1,TP9,Fp2,AF7,AFz,F6,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.5021459227467812,0.0,0.0,0.0,0.0,0.4978540772532189,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.9651928504233303,0.0,0.034807149576669805,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.5066666666666667,0.0,0.49333333333333335,0.0,0.0
AF8,0.0,0.30572687224669604,0.0,0.0,0.0,0.0,0.694273127753304,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
