,CP1,O1,P8,Cz,F8,Fp2,AF7,PO4
CP1,0.5150375939849624,0.0,0.0,0.07518796992481203,0.06766917293233082,0.0,0.0,0.34210526315789475
O1,0.0,0.4630969609261939,0.1085383502170767,0.17510853835021709,0.0824891461649783,0.0824891461649783,0.08827785817655572,0.0
P8,0.0,0.15145228215767634,0.5809128630705395,0.029045643153526972,0.0,0.0,0.0,0.23858921161825727
Cz,0.0639269406392694,0.1811263318112633,0.0213089802130898,0.4307458143074581,0.0654490106544901,0.0654490106544901,0.1506849315068493,0.0213089802130898
F8,0.0695970695970696,0.10256410256410256,0.0,0.07875457875457875,0.4194139194139194,0.24358974358974358,0.040293040293040296,0.045787545787545784
Fp2,0.0,0.09195402298850575,0.0,0.07060755336617405,0.21839080459770116,0.5402298850574713,0.07881773399014778,0.0
AF7,0.0,0.10990990990990991,0.0,0.18018018018018017,0.04504504504504504,0.08828828828828829,0.5765765765765766,0.0
PO4,0.2786377708978328,0.0,0.17647058823529413,0.021671826625386997,0.03560371517027864,0.0,0.0,0.48761609907120745
