,CP1,O1,P8,Cz,F8,Fp2,AF7,PO4
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.4691358024691358,0.05761316872427984,0.0,0.0,0.0,0.4732510288065844
Cz,0.0,0.0,0.34146341463414637,0.3170731707317073,0.0,0.0,0.0,0.34146341463414637
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.4505928853754941,0.05533596837944664,0.0,0.0,0.0,0.49407114624505927
