,Fp1,TP10,T8,FT10,F8,Fp2,AF7,PO8
Fp1,0.5555555555555556,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0
TP10,0.0,0.4962962962962963,0.0,0.5037037037037037,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.41875,0.0,0.58125,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.48333333333333334,0.0,0.0,0.0,0.0,0.5166666666666667,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
