,CP1,O1,P8,Cz,F8,Fp2,AF7,PO4
CP1,0.48299319727891155,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.445578231292517
O1,0.0,0.25688073394495414,0.0,0.19724770642201836,0.26146788990825687,0.26146788990825687,0.022935779816513763,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.24571428571428572,0.0,0.24,0.24571428571428572,0.24571428571428572,0.022857142857142857,0.0
F8,0.07033639143730887,0.1712538226299694,0.0,0.13149847094801223,0.345565749235474,0.23547400611620795,0.01529051987767584,0.03058103975535168
Fp2,0.0,0.21621621621621623,0.0,0.16602316602316602,0.30115830115830117,0.2972972972972973,0.019305019305019305,0.0
AF7,0.0,0.20689655172413793,0.0,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.1724137931034483,0.0
PO4,0.4657039711191336,0.0,0.0,0.0,0.02888086642599278,0.0,0.0,0.5054151624548736
