,CP1,O1,P8,Cz,F8,Fp2,AF7,PO4
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.32934131736526945,0.0,0.33532934131736525,0.0,0.0,0.33532934131736525,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.2422907488986784,0.0,0.3788546255506608,0.0,0.0,0.3788546255506608,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.2422907488986784,0.0,0.3788546255506608,0.0,0.0,0.3788546255506608,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
