,Fp1,FT9,Pz,F4,Fp2,AF7,P2,AF4
Fp1,0.1978021978021978,0.0,0.0,0.0,0.2032967032967033,0.2032967032967033,0.1978021978021978,0.1978021978021978
FT9,0.0,0.3402777777777778,0.3263888888888889,0.3333333333333333,0.0,0.0,0.0,0.0
Pz,0.0,0.3401360544217687,0.32653061224489793,0.3333333333333333,0.0,0.0,0.0,0.0
F4,0.0,0.3401360544217687,0.32653061224489793,0.3333333333333333,0.0,0.0,0.0,0.0
Fp2,0.1977401129943503,0.0,0.0,0.0,0.2033898305084746,0.2033898305084746,0.1977401129943503,0.1977401129943503
AF7,0.1977401129943503,0.0,0.0,0.0,0.2033898305084746,0.2033898305084746,0.1977401129943503,0.1977401129943503
P2,0.1978021978021978,0.0,0.0,0.0,0.2032967032967033,0.2032967032967033,0.1978021978021978,0.1978021978021978
AF4,0.1978021978021978,0.0,0.0,0.0,0.2032967032967033,0.2032967032967033,0.1978021978021978,0.1978021978021978
