,Fz,FT9,Fp2,AF7,PO4,PO8,AF8,AF4
Fz,0.32298790110468173,0.17096265123619148,0.11046817464492373,0.1067859021567596,0.034718569174118884,0.18674381904260914,0.04208311415044713,0.02524986849026828
FT9,0.20174890693316677,0.3872579637726421,0.014990630855715179,0.056214865708931916,0.05496564647095565,0.13991255465334165,0.09868831980012492,0.0462211118051218
Fp2,0.1994459833795014,0.024007386888273315,0.39242843951985223,0.24838411819021236,0.023084025854108958,0.11265004616805172,0.0,0.0
AF7,0.12101534828807556,0.05667060212514758,0.15820543093270367,0.4297520661157025,0.005312868949232586,0.13400236127508855,0.048996458087367176,0.04604486422668241
PO4,0.06149732620320856,0.0766488413547237,0.0213903743315508,0.008021390374331552,0.4215686274509804,0.11497326203208556,0.21212121212121213,0.08377896613190731
PO8,0.1908713692946058,0.120850622406639,0.060684647302904564,0.12033195020746888,0.06639004149377593,0.2971991701244813,0.08713692946058091,0.05653526970954357
AF8,0.054196959682749506,0.10442828816920026,0.0,0.05485789821546596,0.15465961665565103,0.10839391936549901,0.3456708526107072,0.17779246530072704
AF4,0.04485219164118247,0.07135575942915393,0.0,0.07747196738022426,0.09785932721712538,0.10499490316004077,0.2782874617737003,0.3251783893985729
