,Fz,FT9,Fp2,AF7,PO4,PO8,AF8,AF4
Fz,0.28205128205128205,0.04395604395604396,0.1684981684981685,0.2673992673992674,0.0,0.23809523809523808,0.0,0.0
FT9,0.08849557522123894,0.2743362831858407,0.0,0.04424778761061947,0.18584070796460178,0.04424778761061947,0.18584070796460178,0.17699115044247787
Fp2,0.21739130434782608,0.008695652173913044,0.2565217391304348,0.26521739130434785,0.0,0.25217391304347825,0.0,0.0
AF7,0.22058823529411764,0.020588235294117647,0.17647058823529413,0.36176470588235293,0.0,0.22058823529411764,0.0,0.0
PO4,0.0,0.10106382978723404,0.0,0.0,0.39893617021276595,0.0,0.31382978723404253,0.18617021276595744
PO8,0.2490974729241877,0.02527075812274368,0.19494584837545126,0.26714801444043323,0.0,0.26353790613718414,0.0,0.0
AF8,0.0,0.11046511627906977,0.0,0.0,0.3488372093023256,0.0,0.3372093023255814,0.20348837209302326
AF4,0.0,0.14754098360655737,0.0,0.0,0.28688524590163933,0.0,0.28688524590163933,0.2786885245901639
