,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-rh,parahippocampal-rh,parsopercularis-lh,parsorbitalis-rh,temporalpole-lh
entorhinal-lh,0.618421052631579,0.0,0.0,0.07894736842105263,0.07894736842105263,0.013157894736842105,0.0,0.21052631578947367
frontalpole-lh,0.0,0.8809523809523809,0.0,0.0,0.0,0.11904761904761904,0.0,0.0
frontalpole-rh,0.0,0.0,0.875,0.0,0.0,0.0,0.125,0.0
fusiform-rh,0.05154639175257732,0.0,0.0,0.5463917525773195,0.4020618556701031,0.0,0.0,0.0
parahippocampal-rh,0.03278688524590164,0.0,0.0,0.3360655737704918,0.6311475409836066,0.0,0.0,0.0
parsopercularis-lh,0.0,0.12244897959183673,0.0,0.0,0.0,0.8775510204081632,0.0,0.0
parsorbitalis-rh,0.0,0.0,0.1411764705882353,0.0,0.0,0.0,0.8588235294117647,0.0
temporalpole-lh,0.28169014084507044,0.0,0.0,0.0,0.0,0.0,0.0,0.7183098591549296
