,frontalpole-lh,frontalpole-rh,paracentral-lh,parsorbitalis-lh,pericalcarine-lh,rostralanteriorcingulate-rh,superiorparietal-rh,temporalpole-lh
frontalpole-lh,0.656,0.0,0.0,0.248,0.0,0.072,0.0,0.024
frontalpole-rh,0.0,0.9315068493150684,0.0684931506849315,0.0,0.0,0.0,0.0,0.0
paracentral-lh,0.0,0.023255813953488372,0.6511627906976745,0.0,0.13953488372093023,0.0,0.18604651162790697,0.0
parsorbitalis-lh,0.25735294117647056,0.0,0.0,0.4852941176470588,0.0,0.22794117647058823,0.0,0.029411764705882353
pericalcarine-lh,0.0,0.0,0.16071428571428573,0.0,0.7678571428571429,0.0,0.07142857142857142,0.0
rostralanteriorcingulate-rh,0.09565217391304348,0.0,0.0,0.26956521739130435,0.0,0.6347826086956522,0.0,0.0
superiorparietal-rh,0.0,0.0,0.2818181818181818,0.0,0.09090909090909091,0.0,0.6272727272727273,0.0
temporalpole-lh,0.010416666666666666,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.9479166666666666
