,cuneus-lh,entorhinal-rh,insula-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,parahippocampal-rh,posteriorcingulate-rh,rostralanteriorcingulate-rh
cuneus-lh,0.14,0.08,0.14,0.12,0.12,0.12,0.14,0.14
entorhinal-rh,0.08695652173913043,0.2608695652173913,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.21739130434782608,0.13043478260869565,0.13043478260869565
insula-lh,0.13043478260869565,0.08695652173913043,0.13043478260869565,0.10869565217391304,0.10869565217391304,0.13043478260869565,0.15217391304347827,0.15217391304347827
isthmuscingulate-rh,0.15217391304347827,0.06521739130434782,0.15217391304347827,0.13043478260869565,0.13043478260869565,0.10869565217391304,0.13043478260869565,0.13043478260869565
lateralorbitofrontal-lh,0.15217391304347827,0.06521739130434782,0.15217391304347827,0.13043478260869565,0.13043478260869565,0.10869565217391304,0.13043478260869565,0.13043478260869565
parahippocampal-rh,0.10526315789473684,0.18421052631578946,0.10526315789473684,0.07894736842105263,0.07894736842105263,0.18421052631578946,0.13157894736842105,0.13157894736842105
posteriorcingulate-rh,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.09523809523809523,0.09523809523809523,0.16666666666666666,0.14285714285714285,0.14285714285714285
rostralanteriorcingulate-rh,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.09523809523809523,0.09523809523809523,0.16666666666666666,0.14285714285714285,0.14285714285714285
