,entorhinal-rh,frontalpole-lh,insula-lh,isthmuscingulate-rh,lateraloccipital-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,temporalpole-rh
entorhinal-rh,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
insula-lh,0.0,0.0,0.23684210526315788,0.18421052631578946,0.18421052631578946,0.21052631578947367,0.18421052631578946,0.0
isthmuscingulate-rh,0.0,0.0,0.21428571428571427,0.19047619047619047,0.19047619047619047,0.21428571428571427,0.19047619047619047,0.0
lateraloccipital-rh,0.0,0.0,0.21428571428571427,0.19047619047619047,0.19047619047619047,0.21428571428571427,0.19047619047619047,0.0
lateralorbitofrontal-lh,0.0,0.0,0.23684210526315788,0.18421052631578946,0.18421052631578946,0.21052631578947367,0.18421052631578946,0.0
medialorbitofrontal-lh,0.0,0.0,0.21428571428571427,0.19047619047619047,0.19047619047619047,0.21428571428571427,0.19047619047619047,0.0
temporalpole-rh,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.5909090909090909
