,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,paracentral-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.24332200097134532,0.18261291889266634,0.0,0.07770762506070908,0.13987372510927634,0.04419621175327829,0.11340456532297231,0.1988829528897523
frontalpole-rh,0.19963225636984502,0.22878907276070395,0.0,0.06015235093249278,0.17914368268978198,0.037825059101654845,0.1182033096926714,0.17625426845285003
isthmuscingulate-rh,0.0,0.0,0.5766192733017378,0.0,0.0,0.42338072669826227,0.0,0.0
lateralorbitofrontal-rh,0.13453299057412169,0.09554413024850043,0.0,0.35347043701799485,0.09811482433590403,0.04584404455869751,0.10154241645244216,0.17095115681233933
paracentral-rh,0.16567036720751493,0.19584400797039567,0.0,0.06575576430401367,0.2741246797608881,0.0389980074010817,0.10959294050668944,0.15001423284941645
parahippocampal-rh,0.07465781833264205,0.05889672335130651,0.22563251762754044,0.0452094566569888,0.055993363749481544,0.41020323517212776,0.04811281625881377,0.08129406885109913
rostralanteriorcingulate-lh,0.16361717100633358,0.15763546798029557,0.0,0.08479943701618578,0.13476425052779734,0.04152005629838142,0.24595355383532724,0.1717100633356791
rostralanteriorcingulate-rh,0.20410718757826196,0.16604057099924868,0.0,0.10142749812171299,0.13047833708990733,0.049586776859504134,0.12271475081392437,0.22564487853744053
