,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,paracentral-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.21778350515463918,0.17010309278350516,0.0,0.08634020618556701,0.15786082474226804,0.0856958762886598,0.08505154639175258,0.19716494845360824
frontalpole-rh,0.19503287070854639,0.21986851716581446,0.0,0.04382761139517896,0.20598977355734113,0.06939371804236669,0.09642074506939372,0.16946676406135866
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-rh,0.12264150943396226,0.052830188679245285,0.0,0.4179245283018868,0.11981132075471698,0.1009433962264151,0.0047169811320754715,0.1811320754716981
paracentral-rh,0.15308641975308643,0.17592592592592593,0.0,0.07839506172839507,0.3253086419753086,0.05432098765432099,0.08148148148148149,0.13148148148148148
parahippocampal-rh,0.16356877323420074,0.11648079306071871,0.0,0.13506815365551425,0.10780669144981413,0.2094175960346964,0.08426270136307311,0.18339529120198264
rostralanteriorcingulate-lh,0.17997293640054127,0.17997293640054127,0.0,0.009472259810554804,0.17997293640054127,0.09336941813261164,0.17726657645466848,0.17997293640054127
rostralanteriorcingulate-rh,0.19128787878787878,0.14457070707070707,0.0,0.12373737373737374,0.13257575757575757,0.09406565656565656,0.08333333333333333,0.23042929292929293
