,frontalpole-rh,inferiortemporal-rh,isthmuscingulate-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.3052481256694038,0.09460906818993217,0.034987504462691894,0.04212781149589433,0.09960728311317386,0.0849696536951089,0.1888611210282042,0.14958943234559086
inferiortemporal-rh,0.07953529937444147,0.28984212094131667,0.10723860589812333,0.12332439678284182,0.047959487637771823,0.25618111408996125,0.08549299970211498,0.010425975573428656
isthmuscingulate-lh,0.026126366302319383,0.09544121567581978,0.2988536390295921,0.2873900293255132,0.060250599840042655,0.1690215942415356,0.04612103439082911,0.016795521194348174
isthmuscingulate-rh,0.0292781423523473,0.10398788490661282,0.27132761231701163,0.2907622412922766,0.06890459363957598,0.17364967188288744,0.04921756688541141,0.01287228672387683
lateralorbitofrontal-lh,0.11035856573705179,0.06334661354581674,0.08924302788844622,0.10796812749003984,0.34063745019920316,0.09282868525896415,0.12071713147410358,0.0749003984063745
parahippocampal-rh,0.058394160583941604,0.2077858880778589,0.15474452554744525,0.1678832116788321,0.05766423357664233,0.2790754257907543,0.06788321167883211,0.006569343065693431
rostralanteriorcingulate-lh,0.1728110599078341,0.09512837393021725,0.05826201448321264,0.06550362080315997,0.10039499670836076,0.09249506254114549,0.2633311389071758,0.15207373271889402
rostralanteriorcingulate-rh,0.20436893203883494,0.017961165048543688,0.03058252427184466,0.02378640776699029,0.0912621359223301,0.01407766990291262,0.22718446601941747,0.3907766990291262
