,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.2764227642276423,0.2764227642276423,0.06504065040650407,0.2032520325203252,0.0,0.0,0.17886178861788618,0.0
caudalanteriorcingulate-rh,0.25,0.3359375,0.046875,0.2109375,0.0,0.0,0.15625,0.0
frontalpole-lh,0.1,0.08,0.26,0.28,0.0,0.0,0.28,0.0
frontalpole-rh,0.13917525773195877,0.14948453608247422,0.13917525773195877,0.31958762886597936,0.0,0.0,0.25257731958762886,0.0
medialorbitofrontal-lh,0.0,0.0,0.0,0.0,0.7444444444444445,0.25555555555555554,0.0,0.0
medialorbitofrontal-rh,0.0,0.0,0.0,0.0,0.2872340425531915,0.7127659574468085,0.0,0.0
rostralanteriorcingulate-lh,0.11822660098522167,0.11822660098522167,0.13793103448275862,0.26108374384236455,0.0,0.0,0.3645320197044335,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
