,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh
frontalpole-lh,0.17057569296375266,0.14072494669509594,0.0,0.08742004264392324,0.17270788912579957,0.15565031982942432,0.11513859275053305,0.15778251599147122
frontalpole-rh,0.13059701492537312,0.18470149253731344,0.0037313432835820895,0.08208955223880597,0.15485074626865672,0.1884328358208955,0.07462686567164178,0.18097014925373134
lateraloccipital-lh,0.0,0.11428571428571428,0.7714285714285715,0.0,0.0,0.11428571428571428,0.0,0.0
lateralorbitofrontal-rh,0.1447811447811448,0.1414141414141414,0.0,0.15151515151515152,0.15488215488215487,0.15151515151515152,0.1111111111111111,0.1447811447811448
medialorbitofrontal-lh,0.15355805243445692,0.14794007490636704,0.0,0.08614232209737828,0.18164794007490637,0.16104868913857678,0.10674157303370786,0.16292134831460675
medialorbitofrontal-rh,0.13604240282685512,0.17314487632508835,0.0035335689045936395,0.0812720848056537,0.15901060070671377,0.1855123674911661,0.08303886925795052,0.1784452296819788
parsorbitalis-rh,0.15337423312883436,0.11042944785276074,0.0,0.0950920245398773,0.1656441717791411,0.13190184049079753,0.2085889570552147,0.13496932515337423
rostralanteriorcingulate-rh,0.13743218806509946,0.16817359855334538,0.0,0.081374321880651,0.16455696202531644,0.17902350813743217,0.0867992766726944,0.18264014466546113
