,Fp1,O2,FT10,F4,Fp2,TP7,C6,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.32653061224489793,0.0,0.0,0.336734693877551,0.0,0.336734693877551
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.2796610169491525,0.0,0.0,0.3559322033898305,0.0,0.3644067796610169
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.24812030075187969,0.0,0.0,0.3233082706766917,0.0,0.42857142857142855
