,Fp1,F7,FT9,TP10,F4,F8,Fp2,F2
Fp1,0.37142857142857144,0.0,0.0,0.0,0.0,0.24285714285714285,0.38571428571428573,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.2542372881355932,0.0,0.0,0.0,0.0,0.3898305084745763,0.3559322033898305,0.0
Fp2,0.32098765432098764,0.0,0.0,0.0,0.0,0.2839506172839506,0.3950617283950617,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
