,Fp1,Oz,O2,FT10,F8,Fp2,AF7,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.36065573770491804,0.0,0.0,0.0,0.26229508196721313,0.0,0.3770491803278688
O2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.3404255319148936,0.0,0.0,0.0,0.3191489361702128,0.0,0.3404255319148936
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.23,0.0,0.0,0.0,0.16,0.0,0.61
