,Fp1,F7,FT9,TP10,F4,F8,Fp2,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.3333333333333333,0.0,0.5,0.16666666666666666,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.045454545454545456,0.0,0.9318181818181818,0.022727272727272728,0.0,0.0,0.0
F4,0.0,0.4,0.0,0.4,0.2,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.72,0.28,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.509090909090909,0.4909090909090909,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
