,Fp1,O2,FT10,F4,Fp2,TP7,C6,AF4
Fp1,0.3333333333333333,0.16666666666666666,0.0,0.0,0.5,0.0,0.0,0.0
O2,0.4,0.2,0.0,0.0,0.4,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.16666666666666666,0.08333333333333333,0.0,0.0,0.75,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
