,Fp1,O2,FT10,F4,Fp2,TP7,C6,AF4
Fp1,0.47058823529411764,0.0,0.0,0.0,0.5294117647058824,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.3885350318471338,0.0,0.0,0.27388535031847133,0.3375796178343949,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.47058823529411764,0.0,0.0,0.0,0.5294117647058824,0.0,0.0,0.0
TP7,0.0,0.0,0.3359375,0.0,0.0,0.328125,0.3359375,0.0
C6,0.0,0.0,0.3581081081081081,0.0,0.0,0.2905405405405405,0.35135135135135137,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
