,Fp1,F7,FT9,TP10,F4,F8,Fp2,F2
Fp1,0.496,0.0,0.0,0.0,0.0,0.0,0.504,0.0
F7,0.0,0.6875,0.1875,0.0,0.125,0.0,0.0,0.0
FT9,0.0,0.375,0.375,0.0,0.25,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.35714285714285715,0.35714285714285715,0.0,0.2857142857142857,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.49606299212598426,0.0,0.0,0.0,0.0,0.0,0.5039370078740157,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
