,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh
caudalmiddlefrontal-lh,0.14325842696629212,0.10393258426966293,0.13764044943820225,0.1404494382022472,0.08707865168539326,0.12640449438202248,0.12921348314606743,0.13202247191011235
parsopercularis-lh,0.13309352517985612,0.13309352517985612,0.12589928057553956,0.12589928057553956,0.11151079136690648,0.1223021582733813,0.13309352517985612,0.11510791366906475
parstriangularis-rh,0.141643059490085,0.1048158640226629,0.1388101983002833,0.141643059490085,0.08781869688385269,0.1274787535410765,0.12464589235127478,0.13314447592067988
precentral-lh,0.14084507042253522,0.10422535211267606,0.13802816901408452,0.14366197183098592,0.08732394366197183,0.1267605633802817,0.12394366197183099,0.1352112676056338
rostralmiddlefrontal-lh,0.12549019607843137,0.12941176470588237,0.12549019607843137,0.12549019607843137,0.12156862745098039,0.12549019607843137,0.12549019607843137,0.12156862745098039
rostralmiddlefrontal-rh,0.13855421686746988,0.10843373493975904,0.13855421686746988,0.13855421686746988,0.09337349397590361,0.13253012048192772,0.12048192771084337,0.12951807228915663
superiorfrontal-lh,0.13313609467455623,0.10650887573964497,0.12721893491124261,0.12721893491124261,0.08875739644970414,0.11834319526627218,0.1804733727810651,0.11834319526627218
superiortemporal-lh,0.13445378151260504,0.09523809523809523,0.13445378151260504,0.1400560224089636,0.08683473389355742,0.12605042016806722,0.11764705882352941,0.16526610644257703
