,caudalmiddlefrontal-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.13725490196078433,0.14705882352941177,0.11764705882352941,0.09803921568627451,0.14705882352941177,0.10784313725490197,0.10784313725490197,0.13725490196078433
parstriangularis-rh,0.13592233009708737,0.14563106796116504,0.11650485436893204,0.0970873786407767,0.1553398058252427,0.10679611650485436,0.10679611650485436,0.13592233009708737
precentral-lh,0.13541666666666666,0.13541666666666666,0.125,0.10416666666666667,0.13541666666666666,0.11458333333333333,0.11458333333333333,0.13541666666666666
rostralmiddlefrontal-lh,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.11494252873563218,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541
rostralmiddlefrontal-rh,0.1346153846153846,0.14423076923076922,0.11538461538461539,0.09615384615384616,0.16346153846153846,0.10576923076923077,0.10576923076923077,0.1346153846153846
superiorfrontal-lh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.10869565217391304,0.13043478260869565,0.11956521739130435,0.11956521739130435,0.13043478260869565
superiortemporal-lh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.10869565217391304,0.13043478260869565,0.11956521739130435,0.11956521739130435,0.13043478260869565
superiortemporal-rh,0.13725490196078433,0.14705882352941177,0.11764705882352941,0.09803921568627451,0.14705882352941177,0.10784313725490197,0.10784313725490197,0.13725490196078433
