,caudalmiddlefrontal-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.12878787878787878,0.12878787878787878,0.12878787878787878,0.08333333333333333,0.13636363636363635,0.12878787878787878,0.12878787878787878,0.13636363636363635
parstriangularis-rh,0.125,0.13333333333333333,0.125,0.1,0.13333333333333333,0.125,0.125,0.13333333333333333
precentral-lh,0.13138686131386862,0.12408759124087591,0.13138686131386862,0.08029197080291971,0.13138686131386862,0.13138686131386862,0.13138686131386862,0.1386861313868613
rostralmiddlefrontal-lh,0.11688311688311688,0.12987012987012986,0.11688311688311688,0.14285714285714285,0.12987012987012986,0.11688311688311688,0.11688311688311688,0.12987012987012986
rostralmiddlefrontal-rh,0.12598425196850394,0.13385826771653545,0.12598425196850394,0.09448818897637795,0.13385826771653545,0.12598425196850394,0.12598425196850394,0.13385826771653545
superiorfrontal-lh,0.1258741258741259,0.11888111888111888,0.13286713286713286,0.07692307692307693,0.1258741258741259,0.14685314685314685,0.13986013986013987,0.13286713286713286
superiortemporal-lh,0.12857142857142856,0.12142857142857143,0.1357142857142857,0.07857142857142857,0.12857142857142856,0.1357142857142857,0.1357142857142857,0.1357142857142857
superiortemporal-rh,0.12781954887218044,0.12781954887218044,0.12781954887218044,0.09022556390977443,0.13533834586466165,0.12781954887218044,0.12781954887218044,0.13533834586466165
