,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.14363143631436315,0.1111111111111111,0.10569105691056911,0.13008130081300814,0.10569105691056911,0.13008130081300814,0.13550135501355012,0.13821138211382114
caudalmiddlefrontal-rh,0.12609970674486803,0.14076246334310852,0.11436950146627566,0.12023460410557185,0.11436950146627566,0.1378299120234604,0.12316715542521994,0.12316715542521994
parstriangularis-rh,0.1266233766233766,0.12337662337662338,0.1266233766233766,0.12337662337662338,0.1266233766233766,0.12987012987012986,0.11688311688311688,0.1266233766233766
precentral-lh,0.1384180790960452,0.10734463276836158,0.11016949152542373,0.1327683615819209,0.11016949152542373,0.1327683615819209,0.12994350282485875,0.1384180790960452
precentral-rh,0.1266233766233766,0.12337662337662338,0.1266233766233766,0.12337662337662338,0.1266233766233766,0.12987012987012986,0.11688311688311688,0.1266233766233766
rostralmiddlefrontal-rh,0.1362397820163488,0.12534059945504086,0.10626702997275204,0.12806539509536785,0.10626702997275204,0.1444141689373297,0.12534059945504086,0.12806539509536785
superiortemporal-lh,0.1346153846153846,0.11263736263736264,0.0989010989010989,0.12637362637362637,0.0989010989010989,0.12637362637362637,0.15384615384615385,0.14835164835164835
superiortemporal-rh,0.13387978142076504,0.11202185792349727,0.10382513661202186,0.12568306010928962,0.10382513661202186,0.1284153005464481,0.13934426229508196,0.15300546448087432
