,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.12056737588652482,0.12056737588652482,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.12056737588652482,0.1276595744680851
caudalmiddlefrontal-rh,0.12056737588652482,0.12056737588652482,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.12056737588652482,0.1276595744680851
parstriangularis-rh,0.11888111888111888,0.11888111888111888,0.1258741258741259,0.1258741258741259,0.1258741258741259,0.13286713286713286,0.11888111888111888,0.13286713286713286
precentral-lh,0.11888111888111888,0.11888111888111888,0.1258741258741259,0.1258741258741259,0.1258741258741259,0.13286713286713286,0.11888111888111888,0.13286713286713286
precentral-rh,0.11888111888111888,0.11888111888111888,0.1258741258741259,0.1258741258741259,0.1258741258741259,0.13286713286713286,0.11888111888111888,0.13286713286713286
rostralmiddlefrontal-rh,0.11888111888111888,0.11888111888111888,0.1258741258741259,0.1258741258741259,0.1258741258741259,0.13286713286713286,0.11888111888111888,0.13286713286713286
superiortemporal-lh,0.12056737588652482,0.12056737588652482,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.12056737588652482,0.1276595744680851
superiortemporal-rh,0.11888111888111888,0.11888111888111888,0.1258741258741259,0.1258741258741259,0.1258741258741259,0.13286713286713286,0.11888111888111888,0.13286713286713286
