,Fp1,TP9,FT10,F4,Fp2,AF7,AFz,AF8
Fp1,0.3925233644859813,0.0,0.0,0.0,0.205607476635514,0.18691588785046728,0.21495327102803738,0.0
TP9,0.0,0.3,0.3142857142857143,0.3142857142857143,0.0,0.0,0.0,0.07142857142857142
FT10,0.0,0.23595505617977527,0.449438202247191,0.25842696629213485,0.0,0.0,0.0,0.056179775280898875
F4,0.0,0.2876712328767123,0.3287671232876712,0.3150684931506849,0.0,0.0,0.0,0.0684931506849315
Fp2,0.25609756097560976,0.0,0.0,0.0,0.25609756097560976,0.23170731707317074,0.25609756097560976,0.0
AF7,0.25316455696202533,0.0,0.0,0.0,0.25316455696202533,0.24050632911392406,0.25316455696202533,0.0
AFz,0.2558139534883721,0.0,0.0,0.0,0.2558139534883721,0.23255813953488372,0.2558139534883721,0.0
AF8,0.0,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.0,0.0,0.0,0.21052631578947367
