,Fp1,FC5,FT10,F4,Fp2,AF7,AFz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.325,0.35,0.0,0.0,0.0,0.325
F4,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.4
Fp2,0.0,0.0,0.0,0.0,0.4827586206896552,0.5172413793103449,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.3409090909090909,0.6590909090909091,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.17333333333333334,0.36,0.0,0.0,0.0,0.4666666666666667
