,FC5,FT10,F4,Fp2,AF7,AF3,AFz,AF8
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.9607843137254902,0.0392156862745098,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,0.14285714285714285
Fp2,0.0,0.0,0.0,0.21212121212121213,0.18787878787878787,0.21818181818181817,0.21818181818181817,0.16363636363636364
AF7,0.0,0.0,0.0,0.21428571428571427,0.22077922077922077,0.2077922077922078,0.2077922077922078,0.14935064935064934
AF3,0.0,0.0,0.0,0.15454545454545454,0.13636363636363635,0.35454545454545455,0.18181818181818182,0.17272727272727273
AFz,0.0,0.0,0.0,0.19101123595505617,0.16853932584269662,0.2303370786516854,0.2247191011235955,0.1853932584269663
AF8,0.0,0.0125,0.01875,0.15625,0.13125,0.225,0.19375,0.2625
