,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-rh,paracentral-lh,parahippocampal-rh,parstriangularis-lh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh
frontalpole-rh,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
isthmuscingulate-rh,0.0,0.2159090909090909,0.0,0.2159090909090909,0.2159090909090909,0.18181818181818182,0.0,0.17045454545454544
medialorbitofrontal-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
paracentral-lh,0.0,0.2159090909090909,0.0,0.2159090909090909,0.2159090909090909,0.18181818181818182,0.0,0.17045454545454544
parahippocampal-rh,0.0,0.21518987341772153,0.0,0.21518987341772153,0.22784810126582278,0.17721518987341772,0.0,0.16455696202531644
parstriangularis-lh,0.0,0.20224719101123595,0.0,0.20224719101123595,0.1797752808988764,0.21348314606741572,0.0,0.20224719101123595
rostralanteriorcingulate-lh,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0
rostralmiddlefrontal-lh,0.0,0.19318181818181818,0.0,0.19318181818181818,0.17045454545454544,0.22727272727272727,0.0,0.2159090909090909
