,FT9,FT10,Fp2,AF7,FT7,F6,AF8,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.4459770114942529,0.4,0.15402298850574714,0.0,0.0,0.0
AF7,0.0,0.0,0.277602523659306,0.45110410094637227,0.27129337539432175,0.0,0.0,0.0
FT7,0.0,0.0,0.14285714285714285,0.36673773987206826,0.4904051172707889,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
