,FT9,FT10,Fp2,AF7,FT7,F6,AF8,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.39880952380952384,0.4017857142857143,0.0,0.0,0.0,0.19940476190476192
AF7,0.0,0.0,0.35714285714285715,0.4312169312169312,0.0,0.0,0.0,0.21164021164021163
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.0,0.0,0.17195767195767195,0.20634920634920634,0.0,0.0,0.0,0.6216931216931217
