,FT9,FT10,Fp2,AF7,FT7,F6,AF8,AF4
FT9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.5035971223021583,0.4892086330935252,0.007194244604316547,0.0,0.0,0.0
AF7,0.0,0.0,0.1813186813186813,0.8186813186813187,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.01948051948051948,0.0,0.9805194805194806,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
