,F3,FC5,F4,Fp2,AF7,FT7,C5,AF8
F3,0.4697986577181208,0.0,0.0,0.0,0.0,0.3243847874720358,0.2058165548098434,0.0
FC5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.43283582089552236,0.0,0.0,0.0,0.0,0.4298507462686567,0.1373134328358209,0.0
C5,0.27089337175792505,0.0,0.0,0.0,0.0,0.138328530259366,0.590778097982709,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
