,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.29248075784487865,0.16933096506808762,0.05328596802841918,0.13143872113676733,0.06867969212551805,0.09117821195973949,0.13854351687388988,0.055062166962699825
frontalpole-rh,0.16920267802799757,0.2945830797321972,0.05903834449178332,0.11016433353621424,0.10042604990870359,0.08277541083384053,0.14424832623250153,0.03956177723676202
lateralorbitofrontal-rh,0.06494464944649446,0.06937269372693727,0.32250922509225094,0.08856088560885608,0.17195571955719557,0.15055350553505534,0.05682656826568266,0.07527675276752767
medialorbitofrontal-lh,0.136741214057508,0.1207667731629393,0.08242811501597444,0.23961661341853036,0.136741214057508,0.13738019169329074,0.10862619808306709,0.03769968051118211
medialorbitofrontal-rh,0.07528230865746549,0.10664993726474278,0.14993726474278546,0.13174404015056462,0.28544542032622333,0.10351317440401506,0.11794228356336262,0.029485570890840654
rostralanteriorcingulate-lh,0.09763101220387653,0.09045226130653267,0.14716439339554918,0.14429289303661164,0.11486001435750179,0.2727925340990668,0.09117013639626705,0.0416367552045944
rostralanteriorcingulate-rh,0.14702072538860103,0.14313471502590674,0.050518134715025906,0.1055699481865285,0.11593264248704663,0.07966321243523317,0.3134715025906736,0.044689119170984455
temporalpole-rh,0.10957324106113034,0.07035755478662054,0.13264129181084197,0.0657439446366782,0.05997693194925029,0.07727797001153403,0.07727797001153403,0.4071510957324106
