,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,pericalcarine-rh,precuneus-rh,superiorparietal-rh
fusiform-rh,0.1999272991639404,0.12795347146492184,0.10141766630316248,0.10432569974554708,0.13376953834969102,0.13195201744820065,0.1054162122864413,0.09523809523809523
inferiorparietal-rh,0.1099236641221374,0.17618320610687022,0.12030534351145038,0.14412213740458016,0.1316030534351145,0.10625954198473282,0.12030534351145038,0.09129770992366412
isthmuscingulate-rh,0.10246679316888045,0.14535104364326376,0.1870967741935484,0.13055028462998103,0.1286527514231499,0.10208728652751423,0.11385199240986717,0.08994307400379507
lateraloccipital-rh,0.09756867698137038,0.16135143669087465,0.11872434480580991,0.1771392485001579,0.1367224502683928,0.09220082096621408,0.11998736975055257,0.09630565203662772
lingual-rh,0.12595419847328243,0.1409033078880407,0.11323155216284987,0.13326972010178118,0.16634860050890585,0.11036895674300254,0.11323155216284987,0.09669211195928754
pericalcarine-rh,0.13695183321351545,0.12688713156002876,0.09633357296908698,0.10244428468727534,0.1218547807332854,0.18943206326383896,0.11682242990654206,0.10927390366642703
precuneus-rh,0.10114632501685772,0.13452461227242077,0.10114632501685772,0.1227242076871207,0.11429534726904922,0.10451786918408631,0.1820633850303439,0.13958192852326365
superiorparietal-rh,0.09977908689248896,0.11524300441826216,0.0898379970544919,0.11229749631811488,0.1134020618556701,0.10898379970544919,0.16163475699558175,0.19882179675994108
