,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,parahippocampal-lh,precuneus-rh,superiorparietal-rh
fusiform-rh,0.2445414847161572,0.11353711790393013,0.07860262008733625,0.13100436681222707,0.1572052401746725,0.0,0.11790393013100436,0.1572052401746725
inferiorparietal-rh,0.08785529715762273,0.15503875968992248,0.11627906976744186,0.16279069767441862,0.16279069767441862,0.0,0.1524547803617571,0.16279069767441862
isthmuscingulate-rh,0.06395348837209303,0.14534883720930233,0.1686046511627907,0.14825581395348839,0.14825581395348839,0.0,0.16279069767441862,0.16279069767441862
lateraloccipital-rh,0.09200968523002422,0.15012106537530268,0.1162227602905569,0.162227602905569,0.16707021791767554,0.0,0.14769975786924938,0.16464891041162227
lingual-rh,0.10628019323671498,0.14492753623188406,0.10869565217391304,0.15458937198067632,0.16908212560386474,0.0,0.1473429951690821,0.16908212560386474
parahippocampal-lh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
precuneus-rh,0.08728179551122195,0.14962593516209477,0.11970074812967581,0.15211970074812967,0.16209476309226933,0.0,0.1596009975062344,0.16957605985037408
superiorparietal-rh,0.10114942528735632,0.14482758620689656,0.11494252873563218,0.15172413793103448,0.1632183908045977,0.0,0.15172413793103448,0.1724137931034483
