,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,parahippocampal-lh,precuneus-rh,superiorparietal-rh
fusiform-rh,0.23446206600942993,0.13287612516073724,0.08444063437633947,0.12558936990998715,0.15687955422203173,0.10330047149592798,0.08144020574367766,0.08101157308186883
inferiorparietal-rh,0.11713520749665328,0.16532797858099063,0.11044176706827309,0.1469210174029451,0.14926372155287818,0.10341365461847389,0.10809906291834002,0.09939759036144578
isthmuscingulate-rh,0.08477917981072555,0.13170347003154576,0.16167192429022081,0.13130914826498422,0.1273659305993691,0.10922712933753943,0.13367507886435331,0.12026813880126183
lateraloccipital-rh,0.11122483793926988,0.15489593995223475,0.11190719890822245,0.16206073012623678,0.14261344251108837,0.10030706243602866,0.11190719890822245,0.10508358921869669
lingual-rh,0.13718037318590187,0.14581893572909468,0.10400829302004147,0.13165169315825848,0.17829993089149965,0.10539046302695232,0.10055286800276433,0.09709744298548721
parahippocampal-lh,0.10241465445462115,0.12781015820149874,0.11906744379683597,0.12073272273105745,0.1286427976686095,0.19317235636969193,0.10949208992506244,0.09866777685262282
precuneus-rh,0.08327053504144687,0.1292388847023361,0.12848530519969856,0.12848530519969856,0.12170308967596082,0.0987189148455162,0.16201959306706856,0.1480783722682743
superiorparietal-rh,0.08749516066589237,0.12311265969802555,0.11924119241192412,0.12504839334107626,0.1207897793263647,0.09291521486643438,0.15563298490127758,0.17576461478900504
