,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2
Fz,0.04027777777777778,0.0,0.04583333333333333,0.04027777777777778,0.0,0.030555555555555555,0.0,0.030555555555555555,0.002777777777777778,0.008333333333333333,0.022222222222222223,0.015277777777777777,0.0,0.044444444444444446,0.004166666666666667,0.0,0.0,0.044444444444444446,0.04583333333333333,0.04583333333333333,0.02361111111111111,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,0.044444444444444446,0.0,0.0,0.044444444444444446,0.04583333333333333,0.0,0.006944444444444444,0.0,0.0,0.0,0.009722222222222222,0.001388888888888889,0.0,0.0,0.034722222222222224,0.044444444444444446,0.044444444444444446,0.0,0.0,0.0,0.029166666666666667,0.0,0.034722222222222224,0.02361111111111111,0.044444444444444446,0.0,0.044444444444444446,0.0,0.030555555555555555,0.04583333333333333
F3,0.0,0.041758241758241756,0.0,0.0,0.041758241758241756,0.0,0.013186813186813187,0.0,0.0,0.0,0.0,0.0,0.04395604395604396,0.0,0.01098901098901099,0.03956043956043956,0.04395604395604396,0.0,0.0,0.0,0.0,0.02857142857142857,0.04395604395604396,0.0,0.035164835164835165,0.041758241758241756,0.015384615384615385,0.041758241758241756,0.0,0.04395604395604396,0.0,0.041758241758241756,0.03956043956043956,0.0,0.0,0.026373626373626374,0.0,0.026373626373626374,0.041758241758241756,0.04395604395604396,0.0,0.0,0.041758241758241756,0.04395604395604396,0.0,0.0,0.0,0.015384615384615385,0.04395604395604396,0.03076923076923077,0.0,0.041758241758241756,0.0,0.0,0.0,0.03296703296703297,0.0,0.04395604395604396,0.0,0.0
F7,0.03818615751789976,0.0,0.05489260143198091,0.03818615751789976,0.0,0.026252983293556086,0.0,0.026252983293556086,0.002386634844868735,0.007159904534606206,0.02028639618138425,0.014319809069212411,0.0,0.04892601431980907,0.003579952267303103,0.0,0.0,0.0477326968973747,0.050119331742243436,0.04892601431980907,0.02028639618138425,0.0011933174224343676,0.0,0.01909307875894988,0.0011933174224343676,0.0,0.0,0.0,0.003579952267303103,0.0,0.045346062052505964,0.0011933174224343676,0.0011933174224343676,0.046539379474940336,0.050119331742243436,0.0011933174224343676,0.0059665871121718375,0.0,0.0,0.0,0.008353221957040573,0.002386634844868735,0.0,0.0,0.032219570405727926,0.04892601431980907,0.04295942720763723,0.0,0.0,0.0,0.025059665871121718,0.0,0.031026252983293555,0.02028639618138425,0.041766109785202864,0.0,0.04295942720763723,0.0011933174224343676,0.028639618138424822,0.050119331742243436
FT9,0.04027777777777778,0.0,0.04583333333333333,0.04027777777777778,0.0,0.030555555555555555,0.0,0.030555555555555555,0.002777777777777778,0.008333333333333333,0.022222222222222223,0.015277777777777777,0.0,0.044444444444444446,0.004166666666666667,0.0,0.0,0.044444444444444446,0.04583333333333333,0.04583333333333333,0.02361111111111111,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,0.044444444444444446,0.0,0.0,0.044444444444444446,0.04583333333333333,0.0,0.006944444444444444,0.0,0.0,0.0,0.009722222222222222,0.001388888888888889,0.0,0.0,0.034722222222222224,0.044444444444444446,0.044444444444444446,0.0,0.0,0.0,0.029166666666666667,0.0,0.034722222222222224,0.02361111111111111,0.044444444444444446,0.0,0.044444444444444446,0.0,0.030555555555555555,0.04583333333333333
FC5,0.0,0.04048582995951417,0.0,0.0,0.04048582995951417,0.0,0.012145748987854251,0.0,0.0,0.0,0.0,0.0,0.044534412955465584,0.0,0.010121457489878543,0.04048582995951417,0.044534412955465584,0.0,0.0,0.0,0.0,0.02834008097165992,0.044534412955465584,0.0,0.03441295546558704,0.04251012145748988,0.01417004048582996,0.04251012145748988,0.0,0.044534412955465584,0.0,0.04251012145748988,0.04048582995951417,0.0,0.0,0.02631578947368421,0.0,0.02631578947368421,0.04251012145748988,0.044534412955465584,0.0,0.0020242914979757085,0.04251012145748988,0.044534412955465584,0.0,0.0,0.0,0.01417004048582996,0.04251012145748988,0.02834008097165992,0.0,0.04251012145748988,0.0,0.0,0.0,0.032388663967611336,0.0,0.044534412955465584,0.0,0.0
FC1,0.03873239436619718,0.0,0.040492957746478875,0.03873239436619718,0.0,0.035211267605633804,0.0,0.03697183098591549,0.0035211267605633804,0.01056338028169014,0.02640845070422535,0.01936619718309859,0.0,0.040492957746478875,0.00528169014084507,0.0,0.0,0.040492957746478875,0.040492957746478875,0.040492957746478875,0.028169014084507043,0.0,0.0,0.02640845070422535,0.0,0.0,0.0,0.0,0.00528169014084507,0.0,0.040492957746478875,0.0,0.0,0.040492957746478875,0.040492957746478875,0.0,0.008802816901408451,0.0,0.0,0.0,0.01232394366197183,0.0017605633802816902,0.0,0.0,0.03873239436619718,0.040492957746478875,0.040492957746478875,0.0,0.0,0.0,0.035211267605633804,0.0,0.03873239436619718,0.028169014084507043,0.040492957746478875,0.0,0.040492957746478875,0.0,0.035211267605633804,0.040492957746478875
C3,0.0,0.04316546762589928,0.0,0.0,0.04316546762589928,0.0,0.03597122302158273,0.0,0.0,0.0,0.0,0.0,0.04316546762589928,0.0,0.03597122302158273,0.03597122302158273,0.04316546762589928,0.0,0.0,0.0,0.0,0.007194244604316547,0.04316546762589928,0.0,0.02158273381294964,0.04316546762589928,0.02877697841726619,0.04316546762589928,0.0,0.04316546762589928,0.0,0.04316546762589928,0.03597122302158273,0.0,0.0,0.0,0.0,0.007194244604316547,0.04316546762589928,0.04316546762589928,0.0,0.0,0.04316546762589928,0.04316546762589928,0.0,0.0,0.0,0.04316546762589928,0.04316546762589928,0.04316546762589928,0.0,0.04316546762589928,0.0,0.0,0.0,0.014388489208633094,0.0,0.04316546762589928,0.0,0.0
T7,0.0375,0.0,0.039285714285714285,0.0375,0.0,0.033928571428571426,0.0,0.03571428571428571,0.0035714285714285713,0.010714285714285714,0.02857142857142857,0.02142857142857143,0.0,0.039285714285714285,0.005357142857142857,0.0,0.0,0.039285714285714285,0.039285714285714285,0.039285714285714285,0.02857142857142857,0.0017857142857142857,0.0,0.026785714285714284,0.0017857142857142857,0.0,0.0,0.0,0.005357142857142857,0.0,0.04107142857142857,0.0017857142857142857,0.0017857142857142857,0.039285714285714285,0.039285714285714285,0.0017857142857142857,0.008928571428571428,0.0,0.0,0.0,0.0125,0.0035714285714285713,0.0,0.0,0.039285714285714285,0.039285714285714285,0.039285714285714285,0.0,0.0,0.0,0.033928571428571426,0.0,0.0375,0.02857142857142857,0.039285714285714285,0.0,0.039285714285714285,0.0017857142857142857,0.0375,0.039285714285714285
TP9,0.031578947368421054,0.0,0.031578947368421054,0.031578947368421054,0.0,0.031578947368421054,0.0,0.031578947368421054,0.021052631578947368,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.0,0.031578947368421054,0.031578947368421054,0.0,0.0,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.0,0.0,0.031578947368421054,0.0,0.0,0.0,0.0,0.031578947368421054,0.0,0.031578947368421054,0.0,0.0,0.031578947368421054,0.031578947368421054,0.0,0.031578947368421054,0.0,0.0,0.0,0.031578947368421054,0.0,0.0,0.0,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.0,0.0,0.0,0.031578947368421054,0.0,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.0,0.031578947368421054,0.0,0.031578947368421054,0.031578947368421054
CP5,0.026595744680851064,0.0,0.031914893617021274,0.026595744680851064,0.0,0.026595744680851064,0.0,0.031914893617021274,0.010638297872340425,0.031914893617021274,0.03723404255319149,0.03723404255319149,0.0,0.031914893617021274,0.015957446808510637,0.0,0.0,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.005319148936170213,0.0,0.031914893617021274,0.005319148936170213,0.0,0.0,0.0,0.015957446808510637,0.0,0.03723404255319149,0.005319148936170213,0.005319148936170213,0.031914893617021274,0.031914893617021274,0.005319148936170213,0.026595744680851064,0.0,0.0,0.0,0.02127659574468085,0.010638297872340425,0.0,0.0,0.03723404255319149,0.031914893617021274,0.031914893617021274,0.0,0.0,0.0,0.031914893617021274,0.0,0.026595744680851064,0.031914893617021274,0.031914893617021274,0.0,0.031914893617021274,0.005319148936170213,0.03723404255319149,0.031914893617021274
