,Fp1,Pz,P4,CP2,AF7,AF3,AFz,P2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.3448275862068966,0.3275862068965517,0.3275862068965517,0.0,0.0,0.0,0.0
P4,0.0,0.3448275862068966,0.3275862068965517,0.3275862068965517,0.0,0.0,0.0,0.0
CP2,0.0,0.34545454545454546,0.32727272727272727,0.32727272727272727,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
