,Fp1,Pz,P4,CP2,AF7,AF3,AFz,P2
Fp1,0.16455696202531644,0.16772151898734178,0.16772151898734178,0.16772151898734178,0.16772151898734178,0.0,0.16455696202531644,0.0
Pz,0.04514480408858603,0.2879045996592845,0.2870528109028961,0.2870528109028961,0.046848381601362864,0.0,0.04599659284497445,0.0
P4,0.04514480408858603,0.2879045996592845,0.2870528109028961,0.2870528109028961,0.046848381601362864,0.0,0.04599659284497445,0.0
CP2,0.04526046114432109,0.28778821520068315,0.28693424423569597,0.28693424423569597,0.04696840307429547,0.0,0.04611443210930828,0.0
AF7,0.16307692307692306,0.16923076923076924,0.16923076923076924,0.16923076923076924,0.16615384615384615,0.0,0.16307692307692306,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.16459627329192547,0.16770186335403728,0.16770186335403728,0.16770186335403728,0.16770186335403728,0.0,0.16459627329192547,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
