,Pz,O2,P4,P8,CP2,PO4,PO8,P2
Pz,0.3315508021390374,0.0,0.3342245989304813,0.0,0.3342245989304813,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.3315508021390374,0.0,0.3342245989304813,0.0,0.3342245989304813,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.3315508021390374,0.0,0.3342245989304813,0.0,0.3342245989304813,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
