,Pz,O2,P4,P8,CP2,PO4,PO8,P2
Pz,0.33267716535433073,0.0,0.33267716535433073,0.0,0.3346456692913386,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.33267716535433073,0.0,0.33267716535433073,0.0,0.3346456692913386,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.33267716535433073,0.0,0.33267716535433073,0.0,0.3346456692913386,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
