,Pz,O2,P4,P8,CP2,PO4,PO8,P2
Pz,0.33306342780026993,0.0,0.3333333333333333,0.0,0.33360323886639676,0.0,0.0,0.0
O2,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
P4,0.33306320907617504,0.0,0.3333333333333333,0.0,0.33360345759049165,0.0,0.0,0.0
P8,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
CP2,0.33306320907617504,0.0,0.3333333333333333,0.0,0.33360345759049165,0.0,0.0,0.0
PO4,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
