,Fp1,Pz,P4,CP2,AF7,AF3,AFz,P2
Fp1,0.33266932270916333,0.0,0.0,0.0,0.3346613545816733,0.0,0.33266932270916333,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.3326732673267327,0.0,0.0,0.0,0.3346534653465347,0.0,0.3326732673267327,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.33266932270916333,0.0,0.0,0.0,0.3346613545816733,0.0,0.33266932270916333,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
