,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,lateralorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,superiorparietal-lh
frontalpole-lh,0.14857142857142858,0.14857142857142858,0.13142857142857142,0.15428571428571428,0.12571428571428572,0.13714285714285715,0.15428571428571428,0.0
frontalpole-rh,0.15254237288135594,0.15254237288135594,0.12994350282485875,0.15254237288135594,0.12429378531073447,0.13559322033898305,0.15254237288135594,0.0
fusiform-lh,0.12883435582822086,0.12883435582822086,0.15950920245398773,0.13496932515337423,0.1656441717791411,0.147239263803681,0.13496932515337423,0.0
insula-lh,0.14367816091954022,0.14367816091954022,0.13793103448275862,0.14942528735632185,0.13218390804597702,0.14367816091954022,0.14942528735632185,0.0
lateralorbitofrontal-lh,0.1282051282051282,0.1282051282051282,0.16025641025641027,0.1346153846153846,0.16666666666666666,0.14743589743589744,0.1346153846153846,0.0
medialorbitofrontal-rh,0.13253012048192772,0.13253012048192772,0.1566265060240964,0.13855421686746988,0.15060240963855423,0.15060240963855423,0.13855421686746988,0.0
rostralanteriorcingulate-rh,0.14367816091954022,0.14367816091954022,0.13793103448275862,0.14942528735632185,0.13218390804597702,0.14367816091954022,0.14942528735632185,0.0
superiorparietal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
