,Fp1,Fz,FC1,C4,F4,Fp2,AF7,F1
Fp1,0.5365853658536586,0.0,0.0,0.04878048780487805,0.0,0.4146341463414634,0.0,0.0
Fz,0.0,0.35772357723577236,0.16260162601626016,0.34959349593495936,0.0,0.0,0.056910569105691054,0.07317073170731707
FC1,0.0,0.2876712328767123,0.2602739726027397,0.2876712328767123,0.0,0.0,0.0958904109589041,0.0684931506849315
C4,0.0,0.36,0.16,0.36,0.0,0.0,0.056,0.064
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3584905660377358,0.0,0.0,0.0,0.0,0.6415094339622641,0.0,0.0
AF7,0.0,0.25806451612903225,0.25806451612903225,0.25806451612903225,0.0,0.0,0.22580645161290322,0.0
F1,0.0,0.23333333333333334,0.1,0.2,0.0,0.0,0.0,0.4666666666666667
