,Fp1,FT9,C3,TP10,F8,Fp2,AF7,FC3
Fp1,0.42857142857142855,0.012987012987012988,0.006493506493506494,0.0,0.0,0.42857142857142855,0.07792207792207792,0.045454545454545456
FT9,0.0,0.3875,0.3,0.225,0.0,0.0,0.0875,0.0
C3,0.02702702702702703,0.1891891891891892,0.36936936936936937,0.22522522522522523,0.0,0.018018018018018018,0.13513513513513514,0.036036036036036036
TP10,0.012345679012345678,0.18518518518518517,0.32098765432098764,0.2962962962962963,0.0,0.0,0.16049382716049382,0.024691358024691357
F8,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
Fp2,0.43537414965986393,0.013605442176870748,0.0,0.0,0.0,0.43537414965986393,0.07482993197278912,0.04081632653061224
AF7,0.15730337078651685,0.056179775280898875,0.14606741573033707,0.12359550561797752,0.0,0.14606741573033707,0.2696629213483146,0.10112359550561797
FC3,0.25,0.0,0.05555555555555555,0.0,0.0,0.2222222222222222,0.25,0.2222222222222222
